participant,block,trial_number,t1_ori,t2_ori,t3_ori,target_position,cue_type,real_target_position,start_ori,resp_ori,error,abs_err,target_ori,diff_to_next,diff_to_prev
22,1,14,0.31,-65.06,14.03,2,valid,2,95,-45,20.06,20.06,-65.06,-79.09,-65.37
22,1,15,34.46,-89.02,-17.43,3,valid,3,125,-25,-7.56999999999999,7.56999999999999,-17.43,,71.59
22,1,16,17.14,46.87,11.45,3,valid,3,70,32,20.55,20.55,11.45,,-35.42
22,1,17,24.2,-31.63,-12.19,3,neutral,1,58,-17,-41.2,41.2,24.2,55.83,
22,1,18,-81.17,50.74,63.44,2,valid,2,32,48,-2.74000000000001,2.74000000000001,50.74,-12.7,-48.09
22,1,19,83.95,69.04,-11.83,2,invalid,1,155,75,-8.94999999999999,8.94999999999999,83.95,14.91,
22,1,20,46.51,-61.96,-67.38,1,valid,1,103,67,20.49,20.49,46.51,-71.53,
22,1,21,-25.23,55.8,-87.73,1,invalid,3,163,-72,15.73,15.73,-87.73,,36.47
22,1,22,-4.33,36.07,-60.14,1,neutral,1,6,21,25.33,25.33,-4.33,-40.4,
22,1,23,-53.15,71.44,13.06,2,valid,2,172,40,-31.44,31.44,71.44,58.38,-55.41
22,1,24,-7.79,3.05,-34.76,2,invalid,3,34,20,54.76,54.76,-34.76,,-37.81
22,1,25,-11.45,-18.96,78.99,3,valid,3,129,62,-16.99,16.99,78.99,,-82.05
22,1,26,-68.79,-41.66,35.7,3,invalid,2,103,-52,-10.34,10.34,-41.66,-77.36,27.13
22,1,27,-5.92,-84.2,45.6,1,valid,1,43,20,25.92,25.92,-5.92,78.28,
22,1,28,71.76,65.75,-39.21,1,valid,1,113,68,-3.75999999999999,3.75999999999999,71.76,6.01000000000001,
22,1,29,-29.28,5.61,-66.26,2,valid,2,22,25,19.39,19.39,5.61,71.87,34.89
22,1,30,-11.08,-12.62,-45.87,2,neutral,1,149,14,25.08,25.08,-11.08,1.53999999999999,
22,1,31,-53.55,-61.47,73.01,2,neutral,3,34,71,-2.00999999999999,2.00999999999999,73.01,,-45.52
22,1,32,-71.32,35.08,-52.26,2,neutral,1,128,-68,3.31999999999999,3.31999999999999,-71.32,73.6,
22,1,33,9.19,-1.59,-34.11,1,valid,1,34,16,6.81,6.81,9.19,10.78,
22,1,34,-17.98,-83.85,40.58,3,valid,3,90,51,10.42,10.42,40.58,,-55.57
22,1,35,-50.37,-11.34,-18.75,1,invalid,3,17,-62,-43.25,43.25,-18.75,,-7.41
22,1,36,-17.41,21.39,-38.77,1,valid,1,121,27,44.41,44.41,-17.41,-38.8,
22,1,37,32.1,56.27,-19.74,1,neutral,3,76,-36,-16.26,16.26,-19.74,,-76.01
22,1,38,54.76,-33.75,85.06,1,neutral,2,38,-18,15.75,15.75,-33.75,61.19,-88.51
22,1,39,-45.56,79.47,33.22,3,valid,3,115,24,-9.22000000000003,9.22000000000003,33.22,,-46.25
22,1,40,53.36,61.54,-20.13,3,valid,3,98,-35,-14.87,14.87,-20.13,,-81.67
22,1,41,-56.65,-37.12,-31.51,3,invalid,2,123,-26,11.12,11.12,-37.12,-5.60999999999998,19.53
22,1,42,3.78,8.12,13.08,3,invalid,2,11,18,9.88,9.88,8.12,-4.96,4.34
22,1,43,60.48,-12.87,-74.86,3,neutral,2,102,-22,-9.13,9.13,-12.87,61.99,-73.35
22,1,44,-17.81,8.23,48.52,2,valid,2,177,65,56.77,56.77,8.23,-40.29,26.04
22,1,45,38.58,29.94,47.91,2,neutral,1,0,53,14.42,14.42,38.58,8.64,
22,1,46,-21.33,-24.95,-87.51,2,valid,2,26,-21,3.94999999999999,3.94999999999999,-24.95,62.56,-3.62
22,1,47,44.02,44.25,-79.19,2,valid,2,62,12,-32.25,32.25,44.25,-56.56,0.229999999999986
22,1,48,-57.24,-38.21,-55.12,1,valid,1,138,-48,9.24000000000001,9.24000000000001,-57.24,-19.03,
22,1,49,29.09,63.31,0.26,3,invalid,1,157,20,-9.09000000000003,9.09000000000003,29.09,-34.22,
22,1,50,32.81,60.29,-51.95,2,valid,2,91,54,-6.28999999999996,6.28999999999996,60.29,-67.76,27.48
22,1,51,11.15,16.26,54.91,2,neutral,2,9,35,18.74,18.74,16.26,-38.65,5.11
22,1,52,-40.1,-5.82,68.73,2,invalid,1,79,-37,3.10000000000002,3.10000000000002,-40.1,-34.28,
22,1,53,39.24,-69.13,68.41,3,valid,3,100,68,-0.409999999999968,0.409999999999968,68.41,,-42.46
22,1,54,48.87,-82.13,-15.5,1,valid,1,16,61,12.13,12.13,48.87,-49,
22,1,55,-4.62,-85.54,-2.87,3,valid,3,103,1,3.87,3.87,-2.87,,82.67
22,1,56,8.46,27.61,46.31,3,neutral,2,170,18,-9.61000000000001,9.61000000000001,27.61,-18.7,19.15
22,1,57,-57.21,-25.63,70.73,3,valid,3,141,66,-4.73000000000002,4.73000000000002,70.73,,-83.64
22,1,58,-78.57,51.68,44.95,2,valid,2,1,24,-27.68,27.68,51.68,6.72999999999999,-49.75
22,1,59,41.9,52.26,-47.93,2,neutral,2,52,26,-26.26,26.26,52.26,-79.81,10.36
22,1,60,53.08,-24.74,59.28,1,valid,1,57,62,8.92000000000002,8.92000000000002,53.08,77.82,
22,1,61,-80.95,55.38,-68.94,3,valid,3,35,-80,-11.06,11.06,-68.94,,55.68
22,1,62,-50.38,-48.08,61.46,3,valid,3,168,54,-7.46000000000004,7.46000000000004,61.46,,-70.46
22,1,63,40.47,-42.48,1.36,3,valid,3,178,-5,-6.36000000000001,6.36000000000001,1.36,,43.84
22,1,64,-36.43,51.85,11.52,3,neutral,3,144,18,6.48000000000002,6.48000000000002,11.52,,-40.33
22,1,65,34.03,58.6,24.03,1,valid,1,68,29,-5.02999999999997,5.02999999999997,34.03,-24.57,
22,1,66,-73.12,20.36,-60.87,1,invalid,2,41,58,37.64,37.64,20.36,81.23,-86.52
22,1,67,-10.77,73.6,-76.52,3,valid,3,66,-73,3.51999999999998,3.51999999999998,-76.52,,29.88
22,1,68,-66.65,75.47,4.73,1,invalid,2,139,74,-1.47000000000003,1.47000000000003,75.47,70.74,-37.88
22,1,69,56.3,-41.56,-18.38,1,invalid,2,104,-25,16.56,16.56,-41.56,-23.18,82.14
22,1,70,-0.74,-46.82,28.01,3,valid,3,7,41,12.99,12.99,28.01,,74.83
22,1,71,71.87,-69.62,9.57,3,valid,3,123,10,0.430000000000007,0.430000000000007,9.57,,79.19
22,1,72,-20.03,-68.9,3.98,3,neutral,3,87,11,7.01999999999998,7.01999999999998,3.98,,72.88
22,1,73,-44.3,-9.48,11.21,1,valid,1,114,-18,26.3,26.3,-44.3,-34.82,
22,1,74,19.59,-44.62,37.15,3,valid,3,90,40,2.85000000000002,2.85000000000002,37.15,,81.77
22,1,75,-40.26,12.52,-71.47,2,valid,2,125,-15,-27.52,27.52,12.52,83.99,52.78
22,1,76,3.96,-84.95,-32.05,2,valid,2,111,-69,15.95,15.95,-84.95,-52.9,-88.91
22,1,77,0.32,-32.97,59.49,1,invalid,2,55,64,-83.03,83.03,-32.97,87.54,-33.29
22,1,78,-52.9,62.2,-79.79,1,valid,1,62,-60,-7.10000000000002,7.10000000000002,-52.9,64.9,
22,1,79,40.04,62.96,86.86,3,neutral,3,124,57,-29.86,29.86,86.86,,23.9
22,1,80,-55.87,28.25,-28.75,1,valid,1,21,-49,6.87000000000001,6.87000000000001,-55.87,-84.12,
22,1,81,-34.5,-85.67,-79.79,1,neutral,1,96,-47,-12.5,12.5,-34.5,51.17,
22,1,82,-79.71,-83.11,5.25,2,invalid,1,42,-64,15.71,15.71,-79.71,3.40000000000001,
22,1,83,-27.43,73.15,-17.91,1,valid,1,5,-34,-6.56999999999999,6.56999999999999,-27.43,79.42,
22,1,84,44.01,-58.01,15.51,1,valid,1,83,57,12.99,12.99,44.01,-77.98,
22,1,85,84.35,44.94,75.98,3,valid,3,82,54,-21.98,21.98,75.98,,31.04
22,1,86,11.84,-59.2,-70.74,2,valid,2,77,-58,1.19999999999999,1.19999999999999,-59.2,11.54,-71.04
22,1,87,-27.29,-10.67,-0.4,2,invalid,1,156,-55,-27.71,27.71,-27.29,-16.62,
22,1,88,80.55,66.26,-11.61,2,valid,2,168,61,-5.25999999999999,5.25999999999999,66.26,77.87,-14.29
22,1,89,33.04,16.53,-47.83,2,invalid,1,140,29,-4.03999999999996,4.03999999999996,33.04,16.51,
22,1,90,55.95,6.91,-29.88,1,valid,1,45,35,-20.95,20.95,55.95,49.04,
22,1,91,77.59,76.29,61.51,2,valid,2,1,67,-9.29000000000002,9.29000000000002,76.29,14.78,-1.3
22,1,92,-39.9,35.41,47.19,2,valid,2,164,54,18.59,18.59,35.41,-11.78,75.31
22,1,93,11.14,-71.72,-80.8,3,valid,3,144,-79,1.80000000000001,1.80000000000001,-80.8,,-9.08000000000001
22,1,94,48.47,-24.16,-89.94,1,valid,1,88,-33,-81.47,81.47,48.47,72.63,
22,1,95,76.98,-20.96,54.64,2,valid,2,144,64,84.96,84.96,-20.96,-75.6,82.06
22,1,96,0,42.22,3.11,2,valid,2,41,28,-14.22,14.22,42.22,39.11,42.22
22,1,97,19.14,-33.71,-51.15,3,valid,3,85,-42,9.14999999999998,9.14999999999998,-51.15,,-17.44
22,1,98,-27.69,13.18,27.58,3,invalid,1,128,-31,-3.31,3.31,-27.69,-40.87,
22,1,99,-28.3,25.58,40.61,1,valid,1,123,-33,-4.69999999999999,4.69999999999999,-28.3,-53.88,
22,1,100,-68.4,-54.42,73.8,3,neutral,3,152,71,-2.80000000000001,2.80000000000001,73.8,,-51.78
22,1,101,-45.08,27.45,-48.82,3,invalid,1,175,-34,11.08,11.08,-45.08,-72.53,
22,1,102,-56.83,56.1,-88.24,1,valid,1,154,-69,-12.17,12.17,-56.83,67.07,
22,1,103,39.52,-89.23,79.97,2,neutral,2,155,-78,11.23,11.23,-89.23,10.8,51.25
22,1,104,20.13,66.12,14.15,2,valid,2,159,66,-0.120000000000005,0.120000000000005,66.12,51.97,45.99
22,1,105,45.33,-39.82,14.4,3,neutral,3,138,-4,-18.4,18.4,14.4,,54.22
22,1,106,20.47,39.27,-54.08,3,valid,3,175,-51,3.07999999999998,3.07999999999998,-54.08,,86.65
22,1,107,-82.79,52.74,45.74,2,valid,2,130,62,9.25999999999999,9.25999999999999,52.74,7,-44.47
22,1,108,29.73,-11.8,-25.02,3,valid,3,151,-17,8.01999999999998,8.01999999999998,-25.02,,-13.22
22,1,109,-29.99,37.11,84.65,1,valid,1,73,-38,-8.00999999999999,8.00999999999999,-29.99,-67.1,
22,1,110,-85.03,58.81,-52.39,2,valid,2,28,32,-26.81,26.81,58.81,-68.8,-36.16
22,1,111,-54.21,-26.98,12.4,3,valid,3,165,36,23.6,23.6,12.4,,39.38
22,1,112,-52.85,-56.61,-85.3,2,neutral,1,36,-70,-17.15,17.15,-52.85,3.76000000000001,
22,1,113,-25.11,-6.17,-50.72,1,invalid,3,154,-65,-14.28,14.28,-50.72,,-44.55
22,1,114,-50.89,36.01,83.73,3,valid,3,179,72,-11.73,11.73,83.73,,47.72
22,1,115,8.2,43.66,63.65,2,neutral,1,173,17,8.80000000000001,8.80000000000001,8.2,-35.46,
22,1,116,-35.94,48.11,39.29,1,invalid,3,129,37,-2.28999999999996,2.28999999999996,39.29,,-8.82
22,1,117,10.73,-45.51,-68.26,3,valid,3,67,-61,7.25999999999999,7.25999999999999,-68.26,,-22.75
22,1,118,-84.39,-60.07,-2.79,2,invalid,3,78,-25,-22.21,22.21,-2.79,,57.28
22,1,119,-32.84,-32.13,7.68,2,invalid,1,59,-23,9.84000000000003,9.84000000000003,-32.84,-0.710000000000007,
22,1,120,72.2,86.58,53.3,1,invalid,2,22,51,-35.58,35.58,86.58,33.28,14.38
22,1,121,-25.58,23.88,-15.51,2,valid,2,71,21,-2.88,2.88,23.88,39.39,49.46
22,1,122,-84.94,-64.96,-66.26,1,valid,1,116,-65,19.94,19.94,-84.94,-19.98,
22,1,123,58.39,-17.74,-53.06,1,valid,1,94,49,-9.38999999999999,9.38999999999999,58.39,76.13,
22,1,124,45.67,-0.04,46.83,3,valid,3,166,62,15.17,15.17,46.83,,46.87
22,1,125,22.07,80.02,11.01,3,valid,3,161,24,12.99,12.99,11.01,,-69.01
22,1,126,89.45,-3.12,-8.33,1,valid,1,170,-78,12.55,12.55,89.45,-87.43,
22,1,127,-38.16,-48.47,-13.08,2,valid,2,144,-78,-29.53,29.53,-48.47,-35.39,-10.31
22,1,128,-18.66,82.14,-56.92,1,neutral,1,30,-53,-34.34,34.34,-18.66,79.2,
22,1,129,12.84,68.66,15.4,2,valid,2,176,-67,44.34,44.34,68.66,53.26,55.82
22,1,130,-24.95,78.69,54.46,1,neutral,3,142,65,10.54,10.54,54.46,,-24.23
22,1,131,17.47,73.4,-60.69,2,invalid,1,135,72,54.53,54.53,17.47,-55.93,
22,1,132,-76.9,2.45,-27.85,3,valid,3,118,38,65.85,65.85,-27.85,,-30.3
22,1,133,14.75,-79.46,51.52,2,valid,2,0,-60,19.46,19.46,-79.46,49.02,85.79
22,1,134,42.56,52.53,-58.81,1,invalid,2,165,56,3.47000000000003,3.47000000000003,52.53,-68.66,9.97
22,1,135,61.39,53.85,-35.44,2,neutral,2,61,55,1.14999999999998,1.14999999999998,53.85,89.29,-7.53999999999999
22,1,136,41.06,-50.72,2.98,2,valid,2,63,49,-80.28,80.28,-50.72,-53.7,88.22
22,1,137,32.54,36.24,-77.91,3,invalid,2,142,52,15.76,15.76,36.24,-65.85,3.7
22,1,138,74.35,19.45,-67.28,3,neutral,1,59,77,2.64999999999998,2.64999999999998,74.35,54.9,
22,1,139,24.18,59.59,-88.39,1,valid,1,137,79,54.82,54.82,24.18,-35.41,
22,1,140,0.36,-41.09,65.33,3,invalid,2,128,-43,-1.90999999999997,1.90999999999997,-41.09,73.58,-41.45
22,1,141,17.13,46.71,-54.77,1,neutral,1,18,65,47.87,47.87,17.13,-29.58,
22,1,142,-58.11,-18.41,35.65,1,neutral,2,66,31,49.41,49.41,-18.41,-54.06,39.7
22,1,143,39.31,65.15,33.7,1,valid,1,138,37,-2.31,2.31,39.31,-25.84,
22,1,144,-20.34,-57.4,-42.41,1,valid,1,114,-45,-24.66,24.66,-20.34,37.06,
22,1,145,-29.91,-41.74,36.04,1,valid,1,25,-42,-12.09,12.09,-29.91,11.83,
22,1,146,73.43,-9.17,27,3,valid,3,45,39,12,12,27,,36.17
22,1,147,-21.33,28.33,-81.6,2,valid,2,97,44,15.67,15.67,28.33,-70.07,49.66
22,1,148,-28.5,-79.05,50.96,2,valid,2,151,-52,27.05,27.05,-79.05,49.99,-50.55
22,1,149,66.34,-12.02,-27.39,3,valid,3,130,-29,-1.61000000000001,1.61000000000001,-27.39,,-15.37
22,1,150,8.83,78.21,35.45,1,valid,1,162,18,9.17000000000002,9.17000000000002,8.83,-69.38,
24,0,1,19.45,74.48,12.54,2,invalid,1,5,67,47.55,47.55,19.45,-55.03,
24,0,2,-12.95,-47.72,-46.26,3,valid,3,166,50,-83.74,83.74,-46.26,,1.46000000000001
24,0,3,-24.82,67.2,23.66,3,neutral,1,164,-166,38.82,38.82,-24.82,87.98,
24,0,4,-4.93,47,69.52,2,invalid,1,1,-59,-54.07,54.07,-4.93,-51.93,
24,0,5,-65.62,2.2,81.08,2,valid,2,113,73,70.8,70.8,2.2,-78.88,67.82
24,0,6,-9.29,65.99,77.76,3,valid,3,18,57,-20.76,20.76,77.76,,11.77
24,0,7,28.4,36.71,8.32,2,valid,2,86,14,-22.71,22.71,36.71,28.39,8.31000000000001
24,0,8,74.2,82.48,-6.57,2,valid,2,28,11,-71.48,71.48,82.48,89.05,8.28000000000001
24,0,9,25.77,19.23,21.34,3,neutral,1,157,43,17.23,17.23,25.77,6.54,
24,0,10,89.24,-54.24,-32.9,1,valid,1,4,-59,31.76,31.76,89.24,-36.52,
24,0,11,-15.45,-81.26,-64.77,2,valid,2,111,-60,21.26,21.26,-81.26,-16.49,-65.81
24,0,12,-37.35,79.65,-76.41,2,valid,2,78,73,-6.64999999999998,6.64999999999998,79.65,-23.94,-63
24,0,13,21.05,-39.88,53.96,1,invalid,2,124,89,-51.12,51.12,-39.88,86.16,-60.93
24,0,14,67.34,30.87,16.99,1,invalid,3,21,35,18.01,18.01,16.99,,-13.88
24,0,15,-59.64,49.28,81.93,3,valid,3,99,-89,9.06999999999999,9.06999999999999,81.93,,32.65
24,1,1,25.77,53.68,37.87,3,invalid,1,52,55,29.23,29.23,25.77,-27.91,
24,1,2,9.03,49.19,-47.12,1,invalid,2,3,68,18.81,18.81,49.19,-83.69,40.16
24,1,3,45.6,52.08,39.65,3,valid,3,149,-88,52.35,52.35,39.65,,-12.43
24,1,4,-30.76,56.58,-32,3,neutral,1,134,69,-80.24,80.24,-30.76,-87.34,
24,1,5,-58.4,-6.75,-71.19,3,valid,3,179,-21,50.19,50.19,-71.19,,-64.44
24,1,6,83.96,-11.77,-32.79,1,valid,1,120,89,5.04000000000002,5.04000000000002,83.96,-84.27,
24,1,7,41.89,-10.54,-31.33,2,invalid,1,18,55,13.11,13.11,41.89,52.43,
24,1,8,-23.93,-37.18,-18.92,2,valid,2,126,-28,9.18000000000001,9.18000000000001,-37.18,-18.26,-13.25
24,1,9,-1.6,-35.23,-1.19,1,valid,1,36,15,16.6,16.6,-1.6,33.63,
24,1,10,4.27,29.35,17.72,2,valid,2,146,32,2.64999999999998,2.64999999999998,29.35,11.63,25.08
24,1,11,69.3,82.57,87.81,2,valid,2,14,74,-8.56999999999999,8.56999999999999,82.57,-5.24000000000001,13.27
24,1,12,15.37,-83.47,17.32,1,valid,1,40,63,47.63,47.63,15.37,-81.16,
24,1,13,-88.41,9.43,57.77,2,valid,2,155,69,59.57,59.57,9.43,-48.34,-82.16
24,1,14,14.49,20.73,-41.06,3,valid,3,135,-29,12.06,12.06,-41.06,,-61.79
24,1,15,38.91,31.14,-55.03,3,valid,3,0,-34,21.03,21.03,-55.03,,-86.17
24,1,16,1.63,-26.34,68.16,3,valid,3,40,51,-17.16,17.16,68.16,,-85.5
24,1,17,-24.57,7.74,83.84,2,valid,2,81,90,82.26,82.26,7.74,-76.1,32.31
24,1,18,87.39,-38.56,-51.65,2,valid,2,5,-48,-9.44,9.44,-38.56,13.09,54.05
24,1,19,33.02,86.17,67.79,1,valid,1,6,-53,-86.02,86.02,33.02,-53.15,
24,1,20,-41.92,-21.59,45.25,3,neutral,2,85,41,62.59,62.59,-21.59,-66.84,20.33
24,1,21,-17.33,25.02,45.6,2,valid,2,132,4,-21.02,21.02,25.02,-20.58,42.35
24,1,22,41.83,26.81,76.42,2,neutral,3,163,57,-19.42,19.42,76.42,,49.61
24,1,23,-15.89,-69.22,-23,3,valid,3,79,-44,-21,21,-23,,46.22
24,1,24,42.03,-49.74,10.16,2,invalid,3,19,-30,-40.16,40.16,10.16,,59.9
24,1,25,-46.54,-0.18,-76.25,1,valid,1,116,5,51.54,51.54,-46.54,-46.36,
24,1,26,12.76,22.03,52.64,3,valid,3,148,44,-8.63999999999999,8.63999999999999,52.64,,30.61
24,1,27,83.27,-56.34,77.76,3,invalid,1,56,87,3.73000000000002,3.73000000000002,83.27,-40.39,
24,1,28,35.44,50.79,40.34,2,valid,2,165,70,19.21,19.21,50.79,10.45,15.35
24,1,29,-59.85,50.58,7.76,2,invalid,3,133,4,-3.75999999999999,3.75999999999999,7.76,,-42.82
24,1,30,42.27,-40.32,36.72,2,invalid,3,174,61,24.28,24.28,36.72,,77.04
24,1,31,31.8,-80.73,-58.55,2,valid,2,83,-49,31.73,31.73,-80.73,-22.18,67.47
24,1,32,46.94,1.29,-59.55,1,valid,1,22,-16,-62.94,62.94,46.94,45.65,
24,1,33,-56.46,-75.18,51.01,3,valid,3,168,31,-20.01,20.01,51.01,,-53.81
24,1,34,20.09,-59.31,-6.24,2,valid,2,86,-55,4.31,4.31,-59.31,-53.07,-79.4
24,1,35,11.13,67.9,81.69,2,invalid,3,59,59,-22.69,22.69,81.69,,13.79
24,1,36,56.66,-83.7,60.78,3,invalid,1,166,51,-5.65999999999997,5.65999999999997,56.66,-39.64,
24,1,37,-85.53,56.38,-66.57,2,valid,2,74,52,-4.38,4.38,56.38,-57.05,-38.09
24,1,38,7.53,35.04,-75.66,1,valid,1,161,10,2.47000000000003,2.47000000000003,7.53,-27.51,
24,1,39,-37.85,-22.07,58.48,1,valid,1,56,-10,27.85,27.85,-37.85,-15.78,
24,1,40,33.08,-69.05,25.76,3,invalid,2,73,42,-68.95,68.95,-69.05,85.19,77.87
24,1,41,23.97,35.9,19.84,3,valid,3,79,13,-6.84000000000003,6.84000000000003,19.84,,-16.06
24,1,42,-80.86,-78.09,-63.32,3,invalid,2,115,-42,36.09,36.09,-78.09,-14.77,2.77000000000001
24,1,43,-21.97,-87.71,-46.36,1,neutral,3,81,-49,-2.63999999999999,2.63999999999999,-46.36,,41.35
24,1,44,39.72,42.08,23.02,2,neutral,3,108,34,10.98,10.98,23.02,,-19.06
24,1,45,22.1,-43.93,-59.12,1,valid,1,14,-45,-67.1,67.1,22.1,66.03,
24,1,46,35.26,-4.25,25.58,3,valid,3,122,61,35.42,35.42,25.58,,29.83
24,1,47,-11.58,-47.37,-55.9,2,valid,2,32,63,-69.63,69.63,-47.37,8.53000000000001,-35.79
24,1,48,-52.77,9.52,-85.98,2,valid,2,148,-45,-54.52,54.52,9.52,-84.5,62.29
24,1,49,27.58,3.31,-83.52,3,valid,3,163,-57,26.52,26.52,-83.52,,-86.83
24,1,50,-75,16.55,-56.36,1,valid,1,28,-70,5,5,-75,88.45,
24,1,51,88.42,-16.9,-89.6,2,valid,2,82,-50,-33.1,33.1,-16.9,72.7,74.68
24,1,52,-11.39,-7.43,28.66,3,valid,3,145,-30,-58.66,58.66,28.66,,36.09
24,1,53,17.82,17.24,-62.62,2,neutral,3,148,31,-86.38,86.38,-62.62,,-79.86
24,1,54,35.43,-71.12,23.03,2,neutral,1,61,24,-11.43,11.43,35.43,-73.45,
24,1,55,13.58,-51.87,-52.79,3,invalid,2,114,-41,10.87,10.87,-51.87,0.919999999999994,-65.45
24,1,56,79.88,28.4,-37.24,1,neutral,1,166,-30,70.12,70.12,79.88,51.48,
24,1,57,-44.39,-53.76,11.25,3,neutral,2,102,66,-60.24,60.24,-53.76,-65.01,-9.37
24,1,58,34.28,-50.91,80.06,2,valid,2,71,-40,10.91,10.91,-50.91,49.03,-85.19
24,1,59,72.8,-63.5,3.91,3,valid,3,137,16,12.09,12.09,3.91,,67.41
24,1,60,34.62,1.02,1.77,3,valid,3,32,16,14.23,14.23,1.77,,0.750000000000004
24,1,61,81.2,-22.67,-79.06,1,invalid,3,148,-60,19.06,19.06,-79.06,,-56.39
24,1,62,77.76,-40.46,-8.93,3,valid,3,135,-20,-11.07,11.07,-8.93,,31.53
24,1,63,-29.49,-66.63,89.77,1,invalid,2,46,64,-49.37,49.37,-66.63,23.6,-37.14
24,1,64,46.33,64.08,-15.27,2,valid,2,155,66,1.92000000000002,1.92000000000002,64.08,79.35,17.75
24,1,65,-9.94,-75.29,84.22,1,neutral,1,137,25,34.94,34.94,-9.94,65.35,
24,1,66,-86,-87.74,-61.33,3,valid,3,50,-65,-3.67000000000002,3.67000000000002,-61.33,,26.41
24,1,67,-37.64,-2.44,-37.42,1,neutral,3,37,-50,-12.58,12.58,-37.42,,-34.98
24,1,68,-22.56,-24.6,-1.35,3,valid,3,68,-25,-23.65,23.65,-1.35,,23.25
24,1,69,5.2,75.26,-28.46,2,neutral,2,170,71,-4.25999999999999,4.25999999999999,75.26,-76.28,70.06
24,1,70,51.59,-77.87,35.24,1,valid,1,112,85,33.41,33.41,51.59,-50.54,
24,1,71,-89.81,-63.08,10.93,1,valid,1,138,-89,0.810000000000002,0.810000000000002,-89.81,-26.73,
24,1,72,-9.08,-37.51,-21.06,1,neutral,2,134,-51,-13.49,13.49,-37.51,-16.45,-28.43
24,1,73,50.56,50,-43.61,1,neutral,3,115,-59,-15.39,15.39,-43.61,,86.39
24,1,74,-70.66,-75.49,1.06,3,valid,3,65,9,7.94,7.94,1.06,,76.55
24,1,75,-4.61,21.1,11.46,1,valid,1,47,20,24.61,24.61,-4.61,-25.71,
24,1,76,83.12,38.92,62.25,3,valid,3,71,29,-33.25,33.25,62.25,,23.33
24,1,77,-81.9,56.07,-1.42,1,valid,1,63,-85,-3.10000000000002,3.10000000000002,-81.9,42.03,
24,1,78,-1.52,43.55,15.64,2,valid,2,160,52,8.44999999999999,8.44999999999999,43.55,27.91,45.07
24,1,79,-51.21,-8.87,-26.83,1,invalid,3,108,-47,-20.17,20.17,-26.83,,-17.96
24,1,80,-32.5,-57.12,18.32,2,neutral,3,81,41,22.68,22.68,18.32,,75.44
24,1,81,-51.91,-75.56,51.89,1,valid,1,38,31,82.91,82.91,-51.91,23.65,
24,1,82,16.38,-76.84,64.71,1,valid,1,97,54,37.62,37.62,16.38,-86.78,
24,1,83,48.09,-48.4,12.82,2,valid,2,115,-26,22.4,22.4,-48.4,-61.22,83.51
24,1,84,84.22,-3.47,-65.28,1,valid,1,137,27,-57.22,57.22,84.22,87.69,
24,1,85,36.98,72.82,40.34,3,neutral,3,17,-137,2.66,2.66,40.34,,-32.48
24,1,86,-74.24,6.54,-3.18,3,valid,3,146,-11,-7.81999999999999,7.81999999999999,-3.18,,-9.72000000000001
24,1,87,-21.48,50.36,-63.91,3,neutral,2,116,76,25.64,25.64,50.36,-65.73,71.84
24,1,88,68.76,-34.61,-44.27,2,valid,2,62,-86,-51.39,51.39,-34.61,9.66000000000001,76.63
24,1,89,9.71,80.93,-20.59,3,invalid,2,94,-65,34.07,34.07,80.93,-78.48,71.22
24,1,90,-47.51,47.83,69.22,3,valid,3,121,40,-29.22,29.22,69.22,,21.39
24,1,91,-4.04,18.93,-82.67,2,valid,2,94,-29,-47.93,47.93,18.93,-78.4,22.97
24,1,92,-61.14,80.48,46.35,1,valid,1,103,-67,-5.86000000000001,5.86000000000001,-61.14,38.38,
24,1,93,79.08,-2.78,70.78,1,valid,1,179,58,-21.08,21.08,79.08,81.86,
24,1,94,-57.91,74.46,-2.21,1,valid,1,106,62,-60.09,60.09,-57.91,47.63,
24,1,95,-19.43,28.67,16.08,2,valid,2,68,-64,87.33,87.33,28.67,12.59,48.1
24,1,96,-67.5,-20.07,-51.77,1,valid,1,51,-42,25.5,25.5,-67.5,-47.43,
24,1,97,27.1,-25.24,6.1,3,valid,3,16,-22,-28.1,28.1,6.1,,31.34
24,1,98,-32.46,8.45,34.68,2,valid,2,98,64,55.55,55.55,8.45,-26.23,40.91
24,1,99,35.25,78.59,7.46,1,valid,1,163,53,17.75,17.75,35.25,-43.34,
24,1,100,-57.71,12.07,55.66,3,valid,3,133,65,9.34000000000003,9.34000000000003,55.66,,43.59
24,1,101,-28.36,-16.17,51.83,2,invalid,1,4,-45,-16.64,16.64,-28.36,-12.19,
24,1,102,48.88,-5.58,72.75,2,valid,2,78,30,35.58,35.58,-5.58,-78.33,-54.46
24,1,103,-29.81,62.63,-49.14,2,invalid,3,129,22,71.14,71.14,-49.14,,68.23
24,1,104,-80.32,8.97,82.41,3,valid,3,56,-75,22.59,22.59,82.41,,73.44
24,1,105,52.03,41.76,45.41,1,neutral,2,104,48,6.24000000000001,6.24000000000001,41.76,-3.65,-10.27
24,1,106,38.14,-77.41,59.81,3,neutral,1,146,-32,-70.14,70.14,38.14,-64.45,
24,1,107,14.21,0.5,66.5,3,valid,3,90,37,-29.5,29.5,66.5,,66
24,1,108,-73.46,-10.91,-48.16,3,invalid,1,39,-55,18.46,18.46,-73.46,-62.55,
24,1,109,-79.32,7.1,71.74,1,invalid,3,173,63,-8.74000000000001,8.74000000000001,71.74,,64.64
