participant,vviq,block,trial_number,similarity_bin,target_color,distr_color,td_dist,left_color,right_color,target_noise,distr_noise,target_x,distr_x,cue_n,cue_pos,cued_color,resp_color,error,abs_err,noise,be_c,abs_be_c,bias_to_distr_raw,bias_to_distr_corr
S7,50,1,37,45,104.27,150.18,45.91,150.18,104.27,high,high,300,-300,1,300,104.27,104,-0.269999999999982,0.269999999999982,high - high,2.3636292625239,2.3636292625239,-0.269999999999982,2.3636292625239
S7,50,1,38,135,19.49,151.89,132.4,19.49,151.89,low,high,-300,300,1,-300,19.49,16,-3.49000000000001,3.49000000000001,low - high,-0.434075283184151,0.434075283184151,-3.49000000000001,-0.434075283184151
S7,50,1,39,135,-155.94,66.32,-137.74,66.32,204.06,high,low,300,-300,1,300,204.06,239,34.9400000000001,34.9400000000001,high - low,37.9959247168159,37.9959247168159,-34.9400000000001,-37.9959247168159
S7,50,1,40,20,22.35,0.670000000000009,-21.68,0.670000000000002,22.35,high,low,300,-300,1,300,22.35,47,24.65,24.65,high - low,24.7133394408913,24.7133394408913,-24.65,-24.7133394408913
S7,50,1,41,135,-134.57,88,-137.43,88,225.43,high,high,300,-300,1,300,225.43,227,1.56999999999994,1.56999999999994,high - high,4.62592471681579,4.62592471681579,-1.56999999999994,-4.62592471681579
S7,50,1,42,45,-107.86,-62.76,45.1,252.14,297.24,low,high,-300,300,1,-300,252.14,220,-32.14,32.14,low - high,-29.5063707374761,29.5063707374761,-32.14,-29.5063707374761
S7,50,1,43,135,88.52,-43.89,-132.41,88.52,-43.89,low,low,-300,300,1,-300,88.52,94,5.48000000000002,5.48000000000002,low - low,8.53592471681588,8.53592471681588,-5.48000000000002,-8.53592471681588
S7,50,1,44,45,47.86,94.49,46.63,47.86,94.49,high,high,-300,300,1,-300,47.86,13,-34.86,34.86,high - high,-32.2263707374761,32.2263707374761,-34.86,-32.2263707374761
S7,50,1,45,135,-30.5,105.24,135.74,465.24,329.5,low,high,300,-300,1,300,329.5,324,-5.5,5.5,low - high,-2.44407528318413,2.44407528318413,-5.5,-2.44407528318413
S7,50,1,46,135,51.64,-85.26,-136.9,51.64,-85.26,low,low,-300,300,1,-300,51.64,65,13.36,13.36,low - low,16.4159247168159,16.4159247168159,-13.36,-16.4159247168159
S7,50,1,47,135,-123.2,14.64,137.84,374.64,236.8,low,low,300,-300,1,300,236.8,-118,5.19999999999999,5.19999999999999,low - low,8.25592471681584,8.25592471681584,5.19999999999999,8.25592471681584
S7,50,1,48,20,38.01,19.83,-18.18,19.83,38.01,low,low,300,-300,1,300,38.01,32,-6.00999999999999,6.00999999999999,low - low,-5.94666055910865,5.94666055910865,6.00999999999999,5.94666055910865
S7,50,1,49,45,-2.17000000000002,-44.34,-42.17,315.66,357.83,high,high,300,-300,1,300,357.83,2,4.17000000000002,4.17000000000002,high - high,6.80362926252391,6.80362926252391,-4.17000000000002,-6.80362926252391
S7,50,1,50,20,48.95,29.69,-19.26,48.95,29.69,high,low,-300,300,1,-300,48.95,23,-25.95,25.95,high - low,-25.8866605591087,25.8866605591087,25.95,25.8866605591087
S7,50,1,51,45,72.56,25.24,-47.32,25.24,72.56,high,low,300,-300,1,300,72.56,73,0.440000000000055,0.440000000000055,high - low,3.07362926252394,3.07362926252394,-0.440000000000055,-3.07362926252394
S7,50,1,52,20,100.29,77.93,-22.36,77.93,100.29,high,low,300,-300,1,300,100.29,93,-7.28999999999996,7.28999999999996,high - low,-7.22666055910862,7.22666055910862,7.28999999999996,7.22666055910862
S7,50,1,53,45,34.94,-8.77000000000001,-43.71,-8.77,34.94,low,high,300,-300,1,300,34.94,22,-12.9400000000001,12.9400000000001,low - high,-10.3063707374762,10.3063707374762,12.9400000000001,10.3063707374762
S7,50,1,54,45,-94.61,-136.87,-42.26,223.13,265.39,low,low,300,-300,1,300,265.39,-82,12.61,12.61,low - low,15.2436292625239,15.2436292625239,-12.61,-15.2436292625239
S7,50,1,55,20,149.81,127.38,-22.43,149.81,127.38,low,high,-300,300,1,-300,149.81,143,-6.80999999999995,6.80999999999995,low - high,-6.7466605591086,6.7466605591086,6.80999999999995,6.7466605591086
S7,50,1,56,135,-56.9599999999999,78.27,135.23,438.27,303.04,high,low,300,-300,1,300,303.04,282,-21.04,21.04,high - low,-17.9840752831841,17.9840752831841,-21.04,-17.9840752831841
S7,50,1,57,45,61.02,104.72,43.7,104.72,61.02,low,high,300,-300,1,300,61.02,58,-3.01999999999998,3.01999999999998,low - high,-0.386370737476103,0.386370737476103,-3.01999999999998,-0.386370737476103
S7,50,1,58,20,135.89,158.46,22.57,158.46,135.89,high,high,300,-300,1,300,135.89,115,-20.89,20.89,high - high,-20.8266605591086,20.8266605591086,-20.89,-20.8266605591086
S7,50,1,59,135,-102.2,123.92,-133.88,123.92,257.8,high,high,300,-300,1,300,257.8,217,-40.8,40.8,high - high,-37.7440752831842,37.7440752831842,40.8,37.7440752831842
S7,50,1,60,135,-104.72,30.2,134.92,390.2,255.28,low,low,300,-300,1,300,255.28,237,-18.28,18.28,low - low,-15.2240752831841,15.2240752831841,-18.28,-15.2240752831841
S7,50,1,61,45,133.12,87.45,-45.67,87.45,133.12,low,high,300,-300,1,300,133.12,128,-5.12000000000001,5.12000000000001,low - high,-2.48637073747613,2.48637073747613,5.12000000000001,2.48637073747613
S7,50,1,62,45,-53.63,-100.59,-46.96,259.41,306.37,low,low,300,-300,1,300,306.37,-39,14.63,14.63,low - low,17.2636292625239,17.2636292625239,-14.63,-17.2636292625239
S7,50,1,63,20,-99.58,-119.59,-20.01,260.42,240.41,high,high,-300,300,1,-300,260.42,-94,5.57999999999998,5.57999999999998,high - high,5.64333944089134,5.64333944089134,-5.57999999999998,-5.64333944089134
S7,50,1,64,45,47.42,2.37000000000001,-45.05,47.42,2.37,low,high,-300,300,1,-300,47.42,55,7.57999999999993,7.57999999999993,low - high,10.2136292625238,10.2136292625238,-7.57999999999993,-10.2136292625238
S7,50,1,65,20,72.14,92.83,20.69,72.14,92.83,low,high,-300,300,1,-300,72.14,76,3.86000000000001,3.86000000000001,low - high,3.92333944089137,3.92333944089137,3.86000000000001,3.92333944089137
S7,50,1,66,45,15.51,59.1,43.59,59.1,15.51,low,low,300,-300,1,300,15.51,5,-10.51,10.51,low - low,-7.8763707374761,7.8763707374761,-10.51,-7.8763707374761
S7,50,1,67,135,106.13,-117.6,136.27,106.13,242.4,high,high,-300,300,1,-300,106.13,62,-44.13,44.13,high - high,-41.0740752831841,41.0740752831841,-44.13,-41.0740752831841
S7,50,1,68,20,-86.54,-68.5300000000001,18.01,273.46,291.47,low,low,-300,300,1,-300,273.46,-81,5.54000000000002,5.54000000000002,low - low,5.60333944089137,5.60333944089137,5.54000000000002,5.60333944089137
S7,50,1,69,20,129.48,107.2,-22.28,129.48,107.2,low,low,-300,300,1,-300,129.48,153,23.52,23.52,low - low,23.5833394408913,23.5833394408913,-23.52,-23.5833394408913
S7,50,1,70,45,-164.17,149,-46.83,149,195.83,high,high,300,-300,1,300,195.83,197,1.16999999999996,1.16999999999996,high - high,3.80362926252384,3.80362926252384,-1.16999999999996,-3.80362926252384
S7,50,1,71,45,10.15,57.98,47.83,57.98,10.15,high,high,300,-300,1,300,10.15,25,14.85,14.85,high - high,17.4836292625239,17.4836292625239,14.85,17.4836292625239
S7,50,1,72,20,-76.3199999999999,-93.95,-17.63,283.68,266.05,low,high,-300,300,1,-300,283.68,295,11.3199999999999,11.3199999999999,low - high,11.3833394408913,11.3833394408913,-11.3199999999999,-11.3833394408913
S7,50,1,73,20,-18.87,-41.83,-22.96,341.13,318.17,low,high,-300,300,1,-300,341.13,-24,-5.13,5.13,low - high,-5.06666055910865,5.06666055910865,5.13,5.06666055910865
S7,50,1,74,20,13.83,36.6,22.77,13.83,36.6,high,high,-300,300,1,-300,13.83,333,-40.83,40.83,high - high,-40.7666605591086,40.7666605591086,-40.83,-40.7666605591086
S7,50,1,75,20,68.88,89.94,21.06,89.94,68.88,low,high,300,-300,1,300,68.88,62,-6.88,6.88,low - high,-6.81666055910865,6.81666055910865,-6.88,-6.81666055910865
S7,50,1,76,45,-143.71,171.13,-45.16,216.29,171.13,low,low,-300,300,1,-300,216.29,222,5.71000000000004,5.71000000000004,low - low,8.34362926252391,8.34362926252391,-5.71000000000004,-8.34362926252391
S7,50,1,77,135,-134.31,3.43999999999999,137.75,225.69,363.44,high,high,-300,300,1,-300,225.69,245,19.3099999999999,19.3099999999999,high - high,22.3659247168158,22.3659247168158,19.3099999999999,22.3659247168158
S7,50,1,78,20,-45.4,-65.5,-20.1,314.6,294.5,high,high,-300,300,1,-300,314.6,-2,43.4,43.4,high - high,43.4633394408913,43.4633394408913,-43.4,-43.4633394408913
S7,50,1,79,135,10.46,143.4,132.94,143.4,10.46,low,high,300,-300,1,300,10.46,0,-10.46,10.46,low - high,-7.40407528318418,7.40407528318418,-10.46,-7.40407528318418
S7,50,1,80,20,118.01,135.47,17.46,135.47,118.01,high,high,300,-300,1,300,118.01,116,-2.00999999999999,2.00999999999999,high - high,-1.94666055910864,1.94666055910864,-2.00999999999999,-1.94666055910864
S7,50,1,81,135,-173.52,-37.97,135.55,186.48,322.03,high,low,-300,300,1,-300,186.48,185,-1.48000000000002,1.48000000000002,high - low,1.57592471681585,1.57592471681585,-1.48000000000002,1.57592471681585
S7,50,1,82,135,-36.9599999999999,-171.46,-134.5,323.04,188.54,low,high,-300,300,1,-300,323.04,-47,-10.04,10.04,low - high,-6.98407528318415,6.98407528318415,10.04,6.98407528318415
S7,50,1,83,135,-115.82,111.44,-132.74,244.18,111.44,low,low,-300,300,1,-300,244.18,-138,-22.18,22.18,low - low,-19.1240752831842,19.1240752831842,22.18,19.1240752831842
S7,50,1,84,135,-66.71,70.0700000000001,136.78,293.29,430.07,high,high,-300,300,1,-300,293.29,282,-11.29,11.29,high - high,-8.2340752831841,8.2340752831841,-11.29,-8.2340752831841
S7,50,1,85,135,-172.54,54.33,-133.13,187.46,54.33,low,high,-300,300,1,-300,187.46,186,-1.46000000000004,1.46000000000004,low - high,1.59592471681582,1.59592471681582,1.46000000000004,-1.59592471681582
S7,50,1,86,45,-68.13,-115.79,-47.66,291.87,244.21,high,high,-300,300,1,-300,291.87,287,-4.87000000000001,4.87000000000001,high - high,-2.23637073747612,2.23637073747612,4.87000000000001,2.23637073747612
S7,50,1,87,20,59.3,38.97,-20.33,38.97,59.3,low,high,300,-300,1,300,59.3,64,4.70000000000005,4.70000000000005,low - high,4.7633394408914,4.7633394408914,-4.70000000000005,-4.7633394408914
S7,50,1,88,135,115.18,-19.29,-134.47,-19.29,115.18,low,high,300,-300,1,300,115.18,117,1.81999999999994,1.81999999999994,low - high,4.8759247168158,4.8759247168158,-1.81999999999994,-4.8759247168158
S7,50,1,89,45,-23.1499999999999,21.3200000000001,44.47,336.85,381.32,high,low,-300,300,1,-300,336.85,310,-26.85,26.85,high - low,-24.2163707374762,24.2163707374762,-26.85,-24.2163707374762
S7,50,1,90,45,133.8,90.86,-42.94,133.8,90.86,high,low,-300,300,1,-300,133.8,116,-17.8,17.8,high - low,-15.1663707374761,15.1663707374761,17.8,15.1663707374761
S7,50,1,91,135,31.78,-104.63,-136.41,-104.63,31.78,high,low,300,-300,1,300,31.78,40,8.22000000000003,8.22000000000003,high - low,11.2759247168159,11.2759247168159,-8.22000000000003,-11.2759247168159
S7,50,1,92,135,155.09,-70.82,134.09,155.09,289.18,low,low,-300,300,1,-300,155.09,149,-6.09000000000003,6.09000000000003,low - low,-3.03407528318417,3.03407528318417,-6.09000000000003,-3.03407528318417
S7,50,1,93,135,179.2,46.28,-132.92,179.2,46.28,high,low,-300,300,1,-300,179.2,187,7.79999999999996,7.79999999999996,high - low,10.8559247168158,10.8559247168158,-7.79999999999996,-10.8559247168158
S7,50,1,94,45,97.18,140.42,43.24,97.18,140.42,low,low,-300,300,1,-300,97.18,79,-18.1800000000001,18.1800000000001,low - low,-15.5463707374762,15.5463707374762,-18.1800000000001,-15.5463707374762
S7,50,1,95,45,68.11,112.13,44.02,68.11,112.13,high,high,-300,300,1,-300,68.11,60,-8.11000000000001,8.11000000000001,high - high,-5.47637073747612,5.47637073747612,-8.11000000000001,-5.47637073747612
S7,50,1,96,135,11.04,-126.35,-137.39,-126.35,11.04,low,low,300,-300,1,300,11.04,6,-5.03999999999996,5.03999999999996,low - low,-1.98407528318411,1.98407528318411,5.03999999999996,1.98407528318411
S7,50,1,97,135,-46.64,91.2900000000001,137.93,313.36,451.29,high,high,-300,300,1,-300,313.36,302,-11.36,11.36,high - high,-8.30407528318415,8.30407528318415,-11.36,-8.30407528318415
S7,50,1,98,45,137.68,-178.8,43.52,181.2,137.68,high,low,300,-300,1,300,137.68,117,-20.6800000000001,20.6800000000001,high - low,-18.0463707374762,18.0463707374762,-20.6800000000001,-18.0463707374762
S7,50,1,99,135,98.01,-37.66,-135.67,98.01,-37.66,low,high,-300,300,1,-300,98.01,103,4.99000000000001,4.99000000000001,low - high,8.04592471681588,8.04592471681588,-4.99000000000001,-8.04592471681588
S7,50,1,100,20,-151.09,-128.89,22.2,231.11,208.91,low,high,300,-300,1,300,208.91,213,4.09000000000003,4.09000000000003,low - high,4.15333944089138,4.15333944089138,4.09000000000003,4.15333944089138
S7,50,1,101,45,-85.7,-42.19,43.51,274.3,317.81,high,low,-300,300,1,-300,274.3,285,10.7,10.7,high - low,13.3336292625239,13.3336292625239,10.7,13.3336292625239
S7,50,1,102,45,124.26,77.07,-47.19,77.07,124.26,low,low,300,-300,1,300,124.26,137,12.74,12.74,low - low,15.3736292625239,15.3736292625239,-12.74,-15.3736292625239
S7,50,1,103,45,-56.55,-102.12,-45.57,303.45,257.88,low,low,-300,300,1,-300,303.45,301,-2.45000000000005,2.45000000000005,low - low,0.183629262523836,0.183629262523836,2.45000000000005,-0.183629262523836
S7,50,1,104,45,152.31,106.76,-45.55,106.76,152.31,high,high,300,-300,1,300,152.31,142,-10.3099999999999,10.3099999999999,high - high,-7.67637073747606,7.67637073747606,10.3099999999999,7.67637073747606
S7,50,1,105,20,-14.84,7.68999999999998,22.53,367.69,345.16,high,high,300,-300,1,300,345.16,-28,-13.16,13.16,high - high,-13.0966605591087,13.0966605591087,-13.16,-13.0966605591087
S7,50,1,106,45,-50.4399999999999,-7.80999999999997,42.6299999999999,352.19,309.56,high,low,300,-300,1,300,309.56,309,-0.559999999999945,0.559999999999945,high - low,2.07362926252395,2.07362926252395,-0.559999999999945,2.07362926252395
S7,50,1,107,45,149.85,-162.47,47.68,149.85,197.53,low,low,-300,300,1,-300,149.85,149,-0.850000000000023,0.850000000000023,low - low,1.78362926252386,1.78362926252386,-0.850000000000023,1.78362926252386
S7,50,1,108,45,49.44,91.88,42.44,91.88,49.44,high,low,300,-300,1,300,49.44,36,-13.4400000000001,13.4400000000001,high - low,-10.8063707374762,10.8063707374762,-13.4400000000001,-10.8063707374762
S7,50,1,109,45,-101.37,-146.11,-44.74,213.89,258.63,low,high,300,-300,1,300,258.63,272,13.37,13.37,low - high,16.0036292625239,16.0036292625239,-13.37,-16.0036292625239
S7,50,1,110,20,130.69,112.38,-18.31,112.38,130.69,low,high,300,-300,1,300,130.69,135,4.30999999999995,4.30999999999995,low - high,4.37333944089129,4.37333944089129,-4.30999999999995,-4.37333944089129
S7,50,1,111,135,126.2,-9.88000000000002,-136.08,-9.88000000000001,126.2,high,high,300,-300,1,300,126.2,127,0.799999999999955,0.799999999999955,high - high,3.85592471681581,3.85592471681581,-0.799999999999955,-3.85592471681581
S7,50,1,112,45,-97.07,-50.8300000000001,46.24,262.93,309.17,low,low,-300,300,1,-300,262.93,260,-2.93000000000006,2.93000000000006,low - low,-0.296370737476185,0.296370737476185,-2.93000000000006,-0.296370737476185
S7,50,1,113,20,-127.88,-110.13,17.75,232.12,249.87,high,high,-300,300,1,-300,232.12,265,32.88,32.88,high - high,32.9433394408914,32.9433394408914,32.88,32.9433394408914
S7,50,1,114,45,172.64,124.79,-47.85,172.64,124.79,low,high,-300,300,1,-300,172.64,181,8.36000000000001,8.36000000000001,low - high,10.9936292625239,10.9936292625239,-8.36000000000001,-10.9936292625239
S7,50,1,115,135,-29.48,108.21,137.69,468.21,330.52,low,low,300,-300,1,300,330.52,-41,-11.52,11.52,low - low,-8.46407528318411,8.46407528318411,-11.52,-8.46407528318411
S7,50,1,116,45,-18.91,25.9799999999999,44.89,341.09,385.98,low,high,-300,300,1,-300,341.09,-31,-12.09,12.09,low - high,-9.4563707374761,9.4563707374761,-12.09,-9.4563707374761
S7,50,1,117,45,93.35,49.19,-44.16,93.35,49.19,low,high,-300,300,1,-300,93.35,101,7.64999999999998,7.64999999999998,low - high,10.2836292625239,10.2836292625239,-7.64999999999998,-10.2836292625239
S7,50,1,118,135,-22.64,114.51,137.15,337.36,474.51,high,low,-300,300,1,-300,337.36,358,20.64,20.64,high - low,23.6959247168159,23.6959247168159,20.64,23.6959247168159
S7,50,1,119,45,-54.1699999999999,-9.17999999999994,44.99,350.82,305.83,low,high,300,-300,1,300,305.83,295,-10.8299999999999,10.8299999999999,low - high,-8.19637073747605,8.19637073747605,-10.8299999999999,-8.19637073747605
S7,50,1,120,135,67.78,-157.12,135.1,202.88,67.78,high,low,300,-300,1,300,67.78,28,-39.78,39.78,high - low,-36.7240752831841,36.7240752831841,-39.78,-36.7240752831841
S7,50,1,121,45,88.36,133.04,44.68,133.04,88.36,low,low,300,-300,1,300,88.36,75,-13.36,13.36,low - low,-10.7263707374761,10.7263707374761,-13.36,-10.7263707374761
S7,50,1,122,20,-142.59,-164.58,-21.99,217.41,195.42,low,high,-300,300,1,-300,217.41,-147,-4.40999999999997,4.40999999999997,low - high,-4.34666055910862,4.34666055910862,4.40999999999997,4.34666055910862
S7,50,1,123,20,-52.5400000000001,-29.9000000000001,22.64,307.46,330.1,high,low,-300,300,1,-300,307.46,276,-31.46,31.46,high - low,-31.3966605591086,31.3966605591086,-31.46,-31.3966605591086
S7,50,1,124,45,-138.21,-95.45,42.76,221.79,264.55,high,low,-300,300,1,-300,221.79,210,-11.79,11.79,high - low,-9.15637073747607,9.15637073747607,-11.79,-9.15637073747607
S7,50,1,125,135,-35.0400000000001,-172.17,-137.13,324.96,187.83,low,low,-300,300,1,-300,324.96,329,4.03999999999996,4.03999999999996,low - low,7.09592471681581,7.09592471681581,-4.03999999999996,-7.09592471681581
S7,50,1,126,45,-146.47,166.31,-47.22,213.53,166.31,high,high,-300,300,1,-300,213.53,236,22.47,22.47,high - high,25.1036292625239,25.1036292625239,-22.47,-25.1036292625239
S7,50,1,127,135,-169.62,55.36,-135.02,190.38,55.36,low,low,-300,300,1,-300,190.38,223,32.62,32.62,low - low,35.6759247168159,35.6759247168159,-32.62,-35.6759247168159
S7,50,1,128,20,-62.36,-81.43,-19.07,278.57,297.64,low,high,300,-300,1,300,297.64,-74,-11.64,11.64,low - high,-11.5766605591086,11.5766605591086,11.64,11.5766605591086
S7,50,1,129,135,44.16,177.79,133.63,177.79,44.16,high,high,300,-300,1,300,44.16,41,-3.15999999999997,3.15999999999997,high - high,-0.104075283184121,0.104075283184121,-3.15999999999997,-0.104075283184121
S7,50,1,130,20,-75.4299999999999,-55.15,20.28,284.57,304.85,high,low,-300,300,1,-300,284.57,276,-8.56999999999994,8.56999999999994,high - low,-8.50666055910859,8.50666055910859,-8.56999999999994,-8.50666055910859
S7,50,1,131,20,177.93,-163.14,18.93,177.93,196.86,high,high,-300,300,1,-300,177.93,124,-53.93,53.93,high - high,-53.8666605591087,53.8666605591087,-53.93,-53.8666605591087
S7,50,1,132,45,-142.55,-96.14,46.41,217.45,263.86,low,high,-300,300,1,-300,217.45,187,-30.45,30.45,low - high,-27.8163707374761,27.8163707374761,-30.45,-27.8163707374761
S7,50,1,133,20,60.31,77.72,17.41,60.31,77.72,high,high,-300,300,1,-300,60.31,67,6.69000000000006,6.69000000000006,high - high,6.7533394408914,6.7533394408914,6.69000000000006,6.7533394408914
S7,50,1,134,20,-149,-126.2,22.8,233.8,211,high,high,300,-300,1,300,211,243,32,32,high - high,32.0633394408914,32.0633394408914,32,32.0633394408914
S7,50,1,135,135,-97.06,126.97,-135.97,262.94,126.97,low,high,-300,300,1,-300,262.94,-91,6.06,6.06,low - high,9.11592471681587,9.11592471681587,-6.06,-9.11592471681587
S7,50,1,136,20,179.67,158.82,-20.85,179.67,158.82,high,low,-300,300,1,-300,179.67,170,-9.66999999999996,9.66999999999996,high - low,-9.60666055910863,9.60666055910863,9.66999999999996,9.60666055910863
S7,50,1,137,45,-132.45,-86.44,46.01,273.56,227.55,low,low,300,-300,1,300,227.55,222,-5.54999999999996,5.54999999999996,low - low,-2.91637073747607,2.91637073747607,-5.54999999999996,-2.91637073747607
S7,50,1,138,20,58.52,78.53,20.01,58.52,78.53,low,low,-300,300,1,-300,58.52,50,-8.51999999999998,8.51999999999998,low - low,-8.45666055910865,8.45666055910865,-8.51999999999998,-8.45666055910865
S7,50,1,139,45,45.3,93.04,47.74,45.3,93.04,low,low,-300,300,1,-300,45.3,34,-11.3,11.3,low - low,-8.66637073747607,8.66637073747607,-11.3,-8.66637073747607
S7,50,1,140,135,151.23,-73.2300000000001,135.54,286.77,151.23,low,high,300,-300,1,300,151.23,135,-16.23,16.23,low - high,-13.1740752831841,13.1740752831841,-16.23,-13.1740752831841
S7,50,1,141,20,53.57,33.5,-20.07,53.57,33.5,low,high,-300,300,1,-300,53.57,52,-1.56999999999994,1.56999999999994,low - high,-1.5066605591086,1.5066605591086,1.56999999999994,1.5066605591086
S7,50,1,142,45,61.74,16.13,-45.61,61.74,16.13,high,low,-300,300,1,-300,61.74,79,17.26,17.26,high - low,19.8936292625239,19.8936292625239,-17.26,-19.8936292625239
S7,50,1,143,20,-14.48,7.74000000000003,22.22,367.74,345.52,low,high,300,-300,1,300,345.52,312,-33.52,33.52,low - high,-33.4566605591086,33.4566605591086,-33.52,-33.4566605591086
S7,50,1,144,135,153.49,-73.34,133.17,153.49,286.66,low,high,-300,300,1,-300,153.49,155,1.50999999999999,1.50999999999999,low - high,4.56592471681584,4.56592471681584,1.50999999999999,4.56592471681584
